machine_code,time,sim_elapsed_s,profile,scenario,phase,vibration_mm_s,motor_power,temperature,humidity,current,charge,state,source
ARO-01,2026-05-28T23:40:02.008Z,3883,A_linear,healthy,ascent,1.030,0.569,17.0,76.2,1.027,60.0,ascent,labview_bridge
ARO-01,2026-05-28T23:40:03.008Z,3884,A_linear,healthy,descent,1.054,0.345,17.0,76.3,0.622,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:40:04.009Z,3885,A_linear,healthy,descent,1.028,0.341,17.0,76.3,0.615,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:40:05.010Z,3886,A_linear,healthy,descent,1.042,0.343,16.9,76.2,0.618,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:40:06.010Z,3887,A_linear,healthy,descent,1.009,0.347,16.9,76.0,0.626,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:40:07.010Z,3888,A_linear,healthy,descent,1.032,0.345,16.9,76.2,0.623,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:40:08.011Z,3889,A_linear,healthy,descent,0.977,0.351,17.0,76.5,0.632,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:40:09.011Z,3890,A_linear,healthy,descent,0.993,0.354,17.0,76.4,0.639,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:40:10.012Z,3891,A_linear,healthy,descent,0.969,0.347,16.9,76.4,0.626,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:40:11.012Z,3892,A_linear,healthy,descent,0.960,0.354,16.9,76.3,0.639,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:40:12.013Z,3893,A_linear,healthy,descent,0.983,0.368,16.9,76.5,0.664,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:40:13.014Z,3894,A_linear,healthy,descent,0.967,0.363,16.9,76.4,0.655,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:40:14.015Z,3895,A_linear,healthy,descent,0.974,0.349,16.9,76.6,0.630,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:40:15.015Z,3896,A_linear,healthy,pause,0.942,0.000,16.8,77.0,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:40:16.016Z,3897,A_linear,healthy,pause,0.948,0.000,16.8,76.9,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:40:17.017Z,3898,A_linear,healthy,pause,0.940,0.002,16.8,76.9,0.004,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:40:18.018Z,3899,A_linear,healthy,pause,0.923,0.002,16.9,76.9,0.004,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:40:19.018Z,3900,A_linear,healthy,pause,0.923,0.000,16.8,76.8,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:40:20.019Z,3901,A_linear,healthy,pause,0.928,0.000,16.8,76.8,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:40:21.019Z,3902,A_linear,healthy,pause,0.921,0.005,16.8,76.5,0.009,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:40:22.020Z,3903,A_linear,healthy,pause,0.947,0.001,16.8,76.2,0.002,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:40:23.020Z,3904,A_linear,healthy,pause,0.936,0.005,16.8,76.4,0.009,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:40:24.021Z,3905,A_linear,healthy,pause,0.938,0.000,16.6,76.4,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:40:25.021Z,3906,A_linear,healthy,pause,0.947,0.012,16.6,76.5,0.021,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:40:26.022Z,3907,A_linear,healthy,pause,0.959,0.010,16.5,76.9,0.017,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:40:27.022Z,3908,A_linear,healthy,pause,0.964,0.000,16.6,77.0,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:40:28.023Z,3909,A_linear,healthy,pause,0.938,0.006,16.6,77.1,0.010,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:40:29.024Z,3910,A_linear,healthy,pause,0.987,0.001,16.7,76.9,0.002,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:40:30.028Z,3911,A_linear,healthy,pause,0.993,0.000,16.8,77.0,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:40:31.029Z,3912,A_linear,healthy,pause,1.004,0.004,16.7,77.0,0.007,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:40:32.029Z,3913,A_linear,healthy,pause,0.994,0.000,16.7,76.9,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:40:33.030Z,3914,A_linear,healthy,pause,0.982,0.003,16.7,76.9,0.005,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:40:34.030Z,3915,A_linear,healthy,pause,1.013,0.000,16.7,76.8,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:40:35.031Z,3916,A_linear,healthy,ascent,1.010,0.580,16.8,76.8,1.046,60.0,ascent,labview_bridge
ARO-01,2026-05-28T23:40:36.032Z,3917,A_linear,healthy,ascent,1.022,0.584,16.8,76.8,1.053,60.0,ascent,labview_bridge
ARO-01,2026-05-28T23:40:37.033Z,3918,A_linear,healthy,ascent,1.044,0.577,16.8,76.7,1.040,60.0,ascent,labview_bridge
ARO-01,2026-05-28T23:40:38.033Z,3919,A_linear,healthy,ascent,1.028,0.576,16.9,76.4,1.039,60.0,ascent,labview_bridge
ARO-01,2026-05-28T23:40:39.034Z,3920,A_linear,healthy,ascent,1.035,0.572,16.8,76.6,1.033,60.0,ascent,labview_bridge
ARO-01,2026-05-28T23:40:40.034Z,3921,A_linear,healthy,ascent,1.060,0.570,16.9,76.0,1.028,60.0,ascent,labview_bridge
ARO-01,2026-05-28T23:40:41.035Z,3922,A_linear,healthy,ascent,1.057,0.567,16.8,76.1,1.023,60.0,ascent,labview_bridge
ARO-01,2026-05-28T23:40:42.036Z,3923,A_linear,healthy,ascent,1.048,0.566,16.9,76.1,1.021,60.0,ascent,labview_bridge
ARO-01,2026-05-28T23:40:43.036Z,3924,A_linear,healthy,ascent,1.060,0.572,16.9,75.9,1.031,60.0,ascent,labview_bridge
ARO-01,2026-05-28T23:40:44.037Z,3925,A_linear,healthy,ascent,1.029,0.578,16.9,76.2,1.042,60.0,ascent,labview_bridge
ARO-01,2026-05-28T23:40:45.037Z,3926,A_linear,healthy,ascent,1.052,0.568,17.0,76.3,1.025,60.0,ascent,labview_bridge
ARO-01,2026-05-28T23:40:46.038Z,3927,A_linear,healthy,ascent,1.019,0.567,17.1,76.3,1.022,60.0,ascent,labview_bridge
ARO-01,2026-05-28T23:40:47.038Z,3928,A_linear,healthy,descent,1.047,0.355,17.0,76.4,0.640,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:40:48.039Z,3929,A_linear,healthy,descent,1.042,0.329,17.1,76.4,0.594,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:40:49.040Z,3930,A_linear,healthy,descent,1.009,0.347,17.0,76.8,0.627,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:40:50.040Z,3931,A_linear,healthy,descent,1.040,0.345,16.9,77.1,0.622,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:40:51.041Z,3932,A_linear,healthy,descent,1.000,0.350,16.9,77.1,0.631,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:40:52.041Z,3933,A_linear,healthy,descent,0.995,0.354,17.0,77.4,0.638,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:40:53.042Z,3934,A_linear,healthy,descent,0.983,0.346,17.0,77.4,0.624,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:40:54.043Z,3935,A_linear,healthy,descent,0.979,0.347,17.1,77.4,0.625,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:40:55.043Z,3936,A_linear,healthy,descent,0.967,0.362,17.0,76.8,0.652,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:40:56.044Z,3937,A_linear,healthy,descent,0.960,0.356,17.1,76.9,0.643,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:40:57.045Z,3938,A_linear,healthy,descent,0.956,0.354,17.0,77.1,0.638,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:40:58.045Z,3939,A_linear,healthy,descent,0.959,0.348,17.1,77.2,0.627,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:40:59.046Z,3940,A_linear,healthy,pause,0.962,0.000,17.1,77.3,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:00.046Z,3941,A_linear,healthy,pause,0.926,0.008,17.1,77.1,0.015,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:01.046Z,3942,A_linear,healthy,pause,0.945,0.000,17.1,77.4,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:02.047Z,3943,A_linear,healthy,pause,0.905,0.000,17.0,77.4,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:03.048Z,3944,A_linear,healthy,pause,0.929,0.014,17.1,77.5,0.025,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:04.049Z,3945,A_linear,healthy,pause,0.910,0.000,17.0,77.9,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:05.050Z,3946,A_linear,healthy,pause,0.930,0.002,16.9,77.8,0.003,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:06.050Z,3947,A_linear,healthy,pause,0.914,0.000,16.9,77.6,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:07.051Z,3948,A_linear,healthy,pause,0.927,0.007,17.0,77.6,0.013,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:08.051Z,3949,A_linear,healthy,pause,0.950,0.000,16.9,77.7,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:09.052Z,3950,A_linear,healthy,pause,0.939,0.000,16.9,77.7,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:10.052Z,3951,A_linear,healthy,pause,0.950,0.010,16.9,77.4,0.017,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:11.053Z,3952,A_linear,healthy,pause,0.937,0.000,16.9,77.7,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:12.054Z,3953,A_linear,healthy,pause,0.927,0.000,16.8,77.6,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:13.055Z,3954,A_linear,healthy,pause,0.971,0.007,16.8,77.7,0.012,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:14.055Z,3955,A_linear,healthy,pause,0.963,0.004,16.7,77.8,0.007,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:15.056Z,3956,A_linear,healthy,pause,0.991,0.009,16.6,77.7,0.016,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:16.057Z,3957,A_linear,healthy,pause,0.977,0.008,16.6,77.8,0.015,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:17.058Z,3958,A_linear,healthy,pause,1.011,0.004,16.6,77.8,0.007,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:18.058Z,3959,A_linear,healthy,pause,1.001,0.004,16.7,77.7,0.007,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:19.059Z,3960,A_linear,healthy,ascent,1.017,0.574,16.8,77.6,1.035,60.0,ascent,labview_bridge
ARO-01,2026-05-28T23:41:20.060Z,3961,A_linear,healthy,ascent,1.018,0.578,16.9,77.3,1.043,60.0,ascent,labview_bridge
ARO-01,2026-05-28T23:41:21.061Z,3962,A_linear,healthy,ascent,1.037,0.582,17.1,77.5,1.050,60.0,ascent,labview_bridge
ARO-01,2026-05-28T23:41:22.061Z,3963,A_linear,healthy,ascent,1.018,0.582,17.1,77.3,1.050,60.0,ascent,labview_bridge
ARO-01,2026-05-28T23:41:23.062Z,3964,A_linear,healthy,ascent,1.032,0.581,17.2,77.6,1.049,60.0,ascent,labview_bridge
ARO-01,2026-05-28T23:41:24.063Z,3965,A_linear,healthy,ascent,1.074,0.584,17.1,77.7,1.054,60.0,ascent,labview_bridge
ARO-01,2026-05-28T23:41:25.063Z,3966,A_linear,healthy,ascent,1.042,0.571,17.2,77.4,1.031,60.0,ascent,labview_bridge
ARO-01,2026-05-28T23:41:26.064Z,3967,A_linear,healthy,ascent,1.050,0.569,17.2,77.4,1.027,60.0,ascent,labview_bridge
ARO-01,2026-05-28T23:41:27.065Z,3968,A_linear,healthy,ascent,1.054,0.567,17.2,77.4,1.023,60.0,ascent,labview_bridge
ARO-01,2026-05-28T23:41:28.065Z,3969,A_linear,healthy,ascent,1.066,0.572,17.2,77.4,1.032,60.0,ascent,labview_bridge
ARO-01,2026-05-28T23:41:29.066Z,3970,A_linear,healthy,ascent,1.051,0.580,17.3,77.7,1.046,60.0,ascent,labview_bridge
ARO-01,2026-05-28T23:41:30.067Z,3971,A_linear,healthy,ascent,1.026,0.575,17.2,77.6,1.038,60.0,ascent,labview_bridge
ARO-01,2026-05-28T23:41:31.067Z,3972,A_linear,healthy,descent,1.054,0.343,17.2,77.4,0.618,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:41:32.068Z,3973,A_linear,healthy,descent,1.054,0.349,17.3,77.2,0.630,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:41:33.069Z,3974,A_linear,healthy,descent,1.019,0.351,17.3,77.4,0.634,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:41:34.070Z,3975,A_linear,healthy,descent,1.015,0.357,17.4,77.1,0.643,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:41:35.070Z,3976,A_linear,healthy,descent,1.001,0.347,17.4,77.0,0.626,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:41:36.071Z,3977,A_linear,healthy,descent,1.014,0.346,17.5,77.2,0.625,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:41:37.072Z,3978,A_linear,healthy,descent,1.007,0.342,17.5,77.4,0.616,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:41:38.072Z,3979,A_linear,healthy,descent,0.993,0.348,17.4,77.5,0.628,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:41:39.074Z,3980,A_linear,healthy,descent,0.978,0.354,17.5,77.5,0.639,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:41:40.087Z,3981,A_linear,healthy,descent,0.972,0.345,17.5,77.6,0.623,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:41:41.088Z,3982,A_linear,healthy,descent,0.939,0.352,17.6,77.4,0.635,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:41:42.088Z,3983,A_linear,healthy,descent,0.967,0.354,17.6,77.2,0.639,60.0,descent,labview_bridge
ARO-01,2026-05-28T23:41:43.089Z,3984,A_linear,healthy,pause,0.952,0.000,17.5,77.2,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:44.089Z,3985,A_linear,healthy,pause,0.965,0.004,17.5,77.3,0.007,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:45.090Z,3986,A_linear,healthy,pause,0.939,0.000,17.4,77.4,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:46.090Z,3987,A_linear,healthy,pause,0.922,0.000,17.5,77.2,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:47.090Z,3988,A_linear,healthy,pause,0.927,0.000,17.5,77.5,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:48.091Z,3989,A_linear,healthy,pause,0.909,0.001,17.4,77.3,0.002,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:49.091Z,3990,A_linear,healthy,pause,0.943,0.009,17.4,77.3,0.016,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:50.092Z,3991,A_linear,healthy,pause,0.932,0.000,17.3,77.3,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:51.093Z,3992,A_linear,healthy,pause,0.942,0.004,17.4,77.2,0.007,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:52.093Z,3993,A_linear,healthy,pause,0.938,0.000,17.5,77.5,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:53.094Z,3994,A_linear,healthy,pause,0.926,0.002,17.4,77.8,0.004,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:54.094Z,3995,A_linear,healthy,pause,0.940,0.003,17.5,77.9,0.006,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:55.095Z,3996,A_linear,healthy,pause,0.951,0.000,17.5,77.9,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:56.096Z,3997,A_linear,healthy,pause,0.959,0.002,17.4,78.0,0.003,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:57.096Z,3998,A_linear,healthy,pause,0.978,0.002,17.4,77.8,0.003,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:58.097Z,3999,A_linear,healthy,pause,0.960,0.010,17.6,77.6,0.018,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:41:59.097Z,4000,A_linear,healthy,pause,1.008,0.000,17.6,77.6,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:42:00.098Z,4001,A_linear,healthy,pause,0.994,0.000,17.7,77.5,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:42:01.098Z,4002,A_linear,healthy,pause,0.999,0.004,17.6,77.5,0.007,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:42:02.099Z,4003,A_linear,healthy,pause,1.004,0.000,17.5,77.4,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:42:03.100Z,4004,A_linear,healthy,ascent,1.002,0.766,17.5,77.2,1.382,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:42:04.100Z,4005,A_linear,healthy,ascent,1.041,0.765,17.6,77.3,1.381,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:42:05.100Z,4006,A_linear,healthy,ascent,1.027,0.759,17.7,77.0,1.370,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:42:06.101Z,4007,A_linear,healthy,ascent,1.006,0.773,17.7,76.9,1.395,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:42:07.102Z,4008,A_linear,healthy,ascent,1.037,0.776,17.7,76.5,1.401,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:42:08.103Z,4009,A_linear,healthy,ascent,1.057,0.773,17.8,76.8,1.394,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:42:09.103Z,4010,A_linear,healthy,ascent,1.039,0.763,17.8,76.9,1.377,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:42:10.104Z,4011,A_linear,healthy,ascent,1.065,0.764,18.0,76.9,1.378,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:42:11.105Z,4012,A_linear,healthy,ascent,1.060,0.771,18.0,76.7,1.392,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:42:12.106Z,4013,A_linear,healthy,ascent,1.041,0.765,18.0,76.6,1.380,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:42:13.106Z,4014,A_linear,healthy,ascent,1.057,0.763,18.1,76.7,1.376,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:42:14.107Z,4015,A_linear,healthy,ascent,1.032,0.760,18.2,77.0,1.370,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:42:15.107Z,4016,A_linear,healthy,descent,1.060,0.348,18.2,77.0,0.627,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:42:16.108Z,4017,A_linear,healthy,descent,1.036,0.350,18.2,77.3,0.631,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:42:17.109Z,4018,A_linear,healthy,descent,1.012,0.357,18.3,77.3,0.645,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:42:18.110Z,4019,A_linear,healthy,descent,1.018,0.350,18.2,77.5,0.631,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:42:19.111Z,4020,A_linear,healthy,descent,0.995,0.354,18.2,77.3,0.639,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:42:20.111Z,4021,A_linear,healthy,descent,0.976,0.341,18.3,77.1,0.615,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:42:21.113Z,4022,A_linear,healthy,descent,0.981,0.348,18.3,77.0,0.628,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:42:22.113Z,4023,A_linear,healthy,descent,0.979,0.349,18.2,77.0,0.629,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:42:23.113Z,4024,A_linear,healthy,descent,0.973,0.346,18.2,77.0,0.624,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:42:24.114Z,4025,A_linear,healthy,descent,0.957,0.348,18.3,76.9,0.628,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:42:25.115Z,4026,A_linear,healthy,descent,0.986,0.351,18.1,77.0,0.633,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:42:26.116Z,4027,A_linear,healthy,descent,0.959,0.358,18.2,77.0,0.646,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:42:27.116Z,4028,A_linear,healthy,pause,0.962,0.000,18.1,77.3,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:42:28.117Z,4029,A_linear,healthy,pause,0.956,0.007,18.1,77.2,0.013,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:42:29.117Z,4030,A_linear,healthy,pause,0.943,0.000,18.0,77.2,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:42:30.118Z,4031,A_linear,healthy,pause,0.909,0.000,17.9,77.4,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:42:31.119Z,4032,A_linear,healthy,pause,0.921,0.006,17.9,77.5,0.011,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:42:32.119Z,4033,A_linear,healthy,pause,0.951,0.004,17.9,77.6,0.007,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:42:33.120Z,4034,A_linear,healthy,pause,0.921,0.000,17.9,77.6,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:42:34.121Z,4035,A_linear,healthy,pause,0.945,0.000,17.8,77.8,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:42:35.121Z,4036,A_linear,healthy,pause,0.919,0.003,17.8,77.8,0.006,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:42:36.122Z,4037,A_linear,healthy,pause,0.931,0.012,17.7,77.7,0.021,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:42:37.123Z,4038,A_linear,healthy,pause,0.928,0.000,17.8,77.8,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:42:38.123Z,4039,A_linear,healthy,pause,0.955,0.007,17.7,77.8,0.013,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:42:39.124Z,4040,A_linear,healthy,pause,0.991,0.012,17.8,77.9,0.021,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:42:40.125Z,4041,A_linear,healthy,pause,0.961,0.000,17.7,78.2,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:42:41.125Z,4042,A_linear,healthy,pause,0.951,0.000,17.8,78.4,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:42:42.125Z,4043,A_linear,healthy,pause,1.006,0.013,17.7,78.8,0.023,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:42:43.126Z,4044,A_linear,healthy,pause,0.963,0.000,17.8,78.6,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:42:44.126Z,4045,A_linear,healthy,pause,0.981,0.001,17.7,78.5,0.003,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:42:45.127Z,4046,A_linear,healthy,pause,1.002,0.003,17.7,78.5,0.005,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:42:46.128Z,4047,A_linear,healthy,pause,1.015,0.003,17.7,78.4,0.006,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:42:47.129Z,4048,A_linear,healthy,ascent,1.021,0.514,17.8,78.4,0.927,45.0,ascent,labview_bridge
ARO-01,2026-05-28T23:42:48.130Z,4049,A_linear,healthy,ascent,1.026,0.506,17.8,78.6,0.913,45.0,ascent,labview_bridge
ARO-01,2026-05-28T23:42:49.130Z,4050,A_linear,healthy,ascent,1.036,0.509,17.8,78.9,0.919,45.0,ascent,labview_bridge
ARO-01,2026-05-28T23:42:50.131Z,4051,A_linear,healthy,ascent,1.034,0.510,17.8,78.8,0.920,45.0,ascent,labview_bridge
ARO-01,2026-05-28T23:42:51.132Z,4052,A_linear,healthy,ascent,1.039,0.514,17.9,78.9,0.927,45.0,ascent,labview_bridge
ARO-01,2026-05-28T23:42:52.133Z,4053,A_linear,healthy,ascent,1.053,0.507,18.0,78.7,0.914,45.0,ascent,labview_bridge
ARO-01,2026-05-28T23:42:53.134Z,4054,A_linear,healthy,ascent,1.039,0.505,18.1,79.0,0.912,45.0,ascent,labview_bridge
ARO-01,2026-05-28T23:42:54.134Z,4055,A_linear,healthy,ascent,1.057,0.506,18.2,78.7,0.912,45.0,ascent,labview_bridge
ARO-01,2026-05-28T23:42:55.135Z,4056,A_linear,healthy,ascent,1.084,0.518,18.2,78.8,0.934,45.0,ascent,labview_bridge
ARO-01,2026-05-28T23:42:56.136Z,4057,A_linear,healthy,ascent,1.032,0.511,18.3,78.6,0.922,45.0,ascent,labview_bridge
ARO-01,2026-05-28T23:42:57.137Z,4058,A_linear,healthy,ascent,1.050,0.508,18.2,78.3,0.917,45.0,ascent,labview_bridge
ARO-01,2026-05-28T23:42:58.138Z,4059,A_linear,healthy,ascent,1.047,0.516,18.2,78.4,0.931,45.0,ascent,labview_bridge
ARO-01,2026-05-28T23:42:59.139Z,4060,A_linear,healthy,descent,1.016,0.360,18.1,78.4,0.649,45.0,descent,labview_bridge
ARO-01,2026-05-28T23:43:00.139Z,4061,A_linear,healthy,descent,1.036,0.358,18.2,78.5,0.645,45.0,descent,labview_bridge
ARO-01,2026-05-28T23:43:01.139Z,4062,A_linear,healthy,descent,1.011,0.355,18.2,78.5,0.640,45.0,descent,labview_bridge
ARO-01,2026-05-28T23:43:02.140Z,4063,A_linear,healthy,descent,1.025,0.354,18.2,78.1,0.639,45.0,descent,labview_bridge
ARO-01,2026-05-28T23:43:03.140Z,4064,A_linear,healthy,descent,0.997,0.351,18.1,78.3,0.634,45.0,descent,labview_bridge
ARO-01,2026-05-28T23:43:04.140Z,4065,A_linear,healthy,descent,1.029,0.352,18.2,78.2,0.636,45.0,descent,labview_bridge
ARO-01,2026-05-28T23:43:05.141Z,4066,A_linear,healthy,descent,1.008,0.336,18.1,78.3,0.606,45.0,descent,labview_bridge
ARO-01,2026-05-28T23:43:06.142Z,4067,A_linear,healthy,descent,0.992,0.349,18.1,78.1,0.630,45.0,descent,labview_bridge
ARO-01,2026-05-28T23:43:07.142Z,4068,A_linear,healthy,descent,0.963,0.346,18.0,78.4,0.624,45.0,descent,labview_bridge
ARO-01,2026-05-28T23:43:08.143Z,4069,A_linear,healthy,descent,0.964,0.350,18.1,78.3,0.632,45.0,descent,labview_bridge
ARO-01,2026-05-28T23:43:09.143Z,4070,A_linear,healthy,descent,0.970,0.327,18.1,78.2,0.589,45.0,descent,labview_bridge
ARO-01,2026-05-28T23:43:10.144Z,4071,A_linear,healthy,descent,0.938,0.349,18.1,78.2,0.629,45.0,descent,labview_bridge
ARO-01,2026-05-28T23:43:11.145Z,4072,A_linear,healthy,pause,0.953,0.006,18.1,78.2,0.010,45.0,pause,labview_bridge
ARO-01,2026-05-28T23:43:12.145Z,4073,A_linear,healthy,pause,0.946,0.000,18.1,78.3,0.000,45.0,pause,labview_bridge
ARO-01,2026-05-28T23:43:13.146Z,4074,A_linear,healthy,pause,0.954,0.009,18.1,78.5,0.017,45.0,pause,labview_bridge
