machine_code,sim_elapsed_s,profile,scenario,phase,vibration_mm_s,motor_power,temperature,humidity,current,charge,state,source
ARO-01,2561,A_linear,healthy,ascent,1.013,0.561,18.0,56.2,1.013,60.0,ascent,labview_demo_csv
ARO-01,2562,A_linear,healthy,ascent,1.013,0.561,18.1,56.2,1.013,60.0,ascent,labview_demo_csv
ARO-01,2563,A_linear,healthy,ascent,1.023,0.578,18.1,55.9,1.043,60.0,ascent,labview_demo_csv
ARO-01,2564,A_linear,healthy,descent,0.995,0.361,18.0,55.7,0.652,60.0,descent,labview_demo_csv
ARO-01,2565,A_linear,healthy,descent,0.989,0.358,18.0,56.1,0.646,60.0,descent,labview_demo_csv
ARO-01,2566,A_linear,healthy,descent,0.982,0.343,18.0,56.1,0.619,60.0,descent,labview_demo_csv
ARO-01,2567,A_linear,healthy,descent,1.020,0.347,18.0,56.0,0.625,60.0,descent,labview_demo_csv
ARO-01,2568,A_linear,healthy,descent,0.984,0.339,18.0,55.8,0.612,60.0,descent,labview_demo_csv
ARO-01,2569,A_linear,healthy,descent,0.980,0.361,18.1,55.7,0.652,60.0,descent,labview_demo_csv
ARO-01,2570,A_linear,healthy,descent,0.982,0.348,18.0,55.8,0.628,60.0,descent,labview_demo_csv
ARO-01,2571,A_linear,healthy,descent,0.959,0.340,18.0,55.7,0.614,60.0,descent,labview_demo_csv
ARO-01,2572,A_linear,healthy,descent,0.968,0.350,18.0,55.6,0.631,60.0,descent,labview_demo_csv
ARO-01,2573,A_linear,healthy,descent,0.945,0.349,18.1,55.6,0.629,60.0,descent,labview_demo_csv
ARO-01,2574,A_linear,healthy,descent,0.919,0.341,18.1,55.3,0.615,60.0,descent,labview_demo_csv
ARO-01,2575,A_linear,healthy,descent,0.923,0.341,18.2,55.4,0.615,60.0,descent,labview_demo_csv
ARO-01,2576,A_linear,healthy,pause,0.922,0.008,18.2,55.5,0.015,60.0,pause,labview_demo_csv
ARO-01,2577,A_linear,healthy,pause,0.890,0.008,18.1,55.6,0.015,60.0,pause,labview_demo_csv
ARO-01,2578,A_linear,healthy,pause,0.886,0.000,18.1,55.9,0.000,60.0,pause,labview_demo_csv
ARO-01,2579,A_linear,healthy,pause,0.887,0.003,18.0,55.9,0.005,60.0,pause,labview_demo_csv
ARO-01,2580,A_linear,healthy,pause,0.908,0.009,18.0,55.8,0.016,60.0,pause,labview_demo_csv
ARO-01,2581,A_linear,healthy,pause,0.895,0.001,17.9,55.7,0.001,60.0,pause,labview_demo_csv
ARO-01,2582,A_linear,healthy,pause,0.896,0.000,18.0,55.9,0.000,60.0,pause,labview_demo_csv
ARO-01,2583,A_linear,healthy,pause,0.911,0.003,17.9,55.7,0.005,60.0,pause,labview_demo_csv
ARO-01,2584,A_linear,healthy,pause,0.877,0.005,17.9,55.6,0.009,60.0,pause,labview_demo_csv
ARO-01,2585,A_linear,healthy,pause,0.874,0.000,17.9,55.6,0.000,60.0,pause,labview_demo_csv
ARO-01,2586,A_linear,healthy,pause,0.897,0.000,17.9,55.7,0.000,60.0,pause,labview_demo_csv
ARO-01,2587,A_linear,healthy,pause,0.932,0.000,17.8,55.8,0.000,60.0,pause,labview_demo_csv
ARO-01,2588,A_linear,healthy,pause,0.939,0.000,17.7,55.5,0.000,60.0,pause,labview_demo_csv
ARO-01,2589,A_linear,healthy,pause,0.936,0.007,17.8,55.2,0.013,60.0,pause,labview_demo_csv
ARO-01,2590,A_linear,healthy,pause,0.943,0.001,17.8,55.0,0.003,60.0,pause,labview_demo_csv
ARO-01,2591,A_linear,healthy,pause,0.945,0.007,17.8,55.1,0.013,60.0,pause,labview_demo_csv
ARO-01,2592,A_linear,healthy,pause,0.972,0.003,17.8,55.2,0.006,60.0,pause,labview_demo_csv
ARO-01,2593,A_linear,healthy,pause,0.959,0.000,17.8,55.1,0.000,60.0,pause,labview_demo_csv
ARO-01,2594,A_linear,healthy,pause,0.971,0.000,17.8,55.2,0.000,60.0,pause,labview_demo_csv
ARO-01,2595,A_linear,healthy,pause,0.967,0.006,17.6,55.6,0.010,60.0,pause,labview_demo_csv
ARO-01,2596,A_linear,healthy,ascent,1.000,0.557,17.7,55.4,1.004,60.0,ascent,labview_demo_csv
ARO-01,2597,A_linear,healthy,ascent,1.008,0.588,17.8,55.6,1.060,60.0,ascent,labview_demo_csv
ARO-01,2598,A_linear,healthy,ascent,0.983,0.573,17.7,55.5,1.034,60.0,ascent,labview_demo_csv
ARO-01,2599,A_linear,healthy,ascent,1.013,0.581,17.8,55.9,1.047,60.0,ascent,labview_demo_csv
ARO-01,2600,A_linear,healthy,ascent,1.023,0.560,17.7,55.7,1.011,60.0,ascent,labview_demo_csv
ARO-01,2601,A_linear,healthy,ascent,1.020,0.575,17.8,55.7,1.037,60.0,ascent,labview_demo_csv
ARO-01,2602,A_linear,healthy,ascent,1.012,0.579,17.9,55.9,1.044,60.0,ascent,labview_demo_csv
ARO-01,2603,A_linear,healthy,ascent,1.011,0.580,17.9,55.6,1.047,60.0,ascent,labview_demo_csv
ARO-01,2604,A_linear,healthy,ascent,1.039,0.565,17.9,55.5,1.019,60.0,ascent,labview_demo_csv
ARO-01,2605,A_linear,healthy,ascent,1.013,0.573,17.9,55.6,1.034,60.0,ascent,labview_demo_csv
ARO-01,2606,A_linear,healthy,ascent,1.010,0.580,17.8,55.6,1.046,60.0,ascent,labview_demo_csv
ARO-01,2607,A_linear,healthy,ascent,1.006,0.568,17.8,55.7,1.025,60.0,ascent,labview_demo_csv
ARO-01,2608,A_linear,healthy,descent,0.973,0.350,17.8,55.6,0.631,60.0,descent,labview_demo_csv
ARO-01,2609,A_linear,healthy,descent,1.020,0.353,17.8,55.8,0.637,60.0,descent,labview_demo_csv
ARO-01,2610,A_linear,healthy,descent,1.014,0.344,17.7,56.0,0.621,60.0,descent,labview_demo_csv
ARO-01,2611,A_linear,healthy,descent,0.977,0.341,17.6,56.1,0.615,60.0,descent,labview_demo_csv
ARO-01,2612,A_linear,healthy,descent,0.988,0.349,17.7,56.0,0.629,60.0,descent,labview_demo_csv
ARO-01,2613,A_linear,healthy,descent,0.986,0.358,17.7,56.5,0.645,60.0,descent,labview_demo_csv
ARO-01,2614,A_linear,healthy,descent,0.974,0.355,17.8,56.6,0.641,60.0,descent,labview_demo_csv
ARO-01,2615,A_linear,healthy,descent,0.969,0.352,17.9,56.1,0.636,60.0,descent,labview_demo_csv
ARO-01,2616,A_linear,healthy,descent,0.942,0.345,17.8,56.6,0.623,60.0,descent,labview_demo_csv
ARO-01,2617,A_linear,healthy,descent,0.948,0.356,17.9,56.6,0.643,60.0,descent,labview_demo_csv
ARO-01,2618,A_linear,healthy,descent,0.950,0.363,17.8,56.5,0.656,60.0,descent,labview_demo_csv
ARO-01,2619,A_linear,healthy,descent,0.937,0.360,17.7,56.4,0.649,60.0,descent,labview_demo_csv
ARO-01,2620,A_linear,healthy,pause,0.921,0.000,17.7,56.3,0.000,60.0,pause,labview_demo_csv
ARO-01,2621,A_linear,healthy,pause,0.907,0.000,17.6,56.0,0.000,60.0,pause,labview_demo_csv
ARO-01,2622,A_linear,healthy,pause,0.906,0.002,17.6,55.7,0.004,60.0,pause,labview_demo_csv
ARO-01,2623,A_linear,healthy,pause,0.915,0.007,17.5,55.7,0.013,60.0,pause,labview_demo_csv
ARO-01,2624,A_linear,healthy,pause,0.920,0.000,17.4,55.9,0.000,60.0,pause,labview_demo_csv
ARO-01,2625,A_linear,healthy,pause,0.915,0.014,17.4,55.9,0.026,60.0,pause,labview_demo_csv
ARO-01,2626,A_linear,healthy,pause,0.890,0.000,17.5,56.1,0.000,60.0,pause,labview_demo_csv
ARO-01,2627,A_linear,healthy,pause,0.889,0.000,17.5,56.0,0.000,60.0,pause,labview_demo_csv
ARO-01,2628,A_linear,healthy,pause,0.922,0.001,17.4,56.0,0.002,60.0,pause,labview_demo_csv
ARO-01,2629,A_linear,healthy,pause,0.916,0.001,17.4,56.1,0.002,60.0,pause,labview_demo_csv
ARO-01,2630,A_linear,healthy,pause,0.918,0.000,17.4,56.3,0.000,60.0,pause,labview_demo_csv
ARO-01,2631,A_linear,healthy,pause,0.923,0.000,17.5,56.5,0.000,60.0,pause,labview_demo_csv
ARO-01,2632,A_linear,healthy,pause,0.940,0.002,17.5,56.5,0.003,60.0,pause,labview_demo_csv
ARO-01,2633,A_linear,healthy,pause,0.946,0.000,17.5,56.7,0.000,60.0,pause,labview_demo_csv
ARO-01,2634,A_linear,healthy,pause,0.925,0.000,17.3,56.4,0.000,60.0,pause,labview_demo_csv
ARO-01,2635,A_linear,healthy,pause,0.959,0.005,17.2,56.6,0.010,60.0,pause,labview_demo_csv
ARO-01,2636,A_linear,healthy,pause,0.966,0.004,17.2,56.7,0.007,60.0,pause,labview_demo_csv
ARO-01,2637,A_linear,healthy,pause,0.972,0.003,17.1,56.4,0.005,60.0,pause,labview_demo_csv
ARO-01,2638,A_linear,healthy,pause,0.976,0.003,17.1,56.7,0.005,60.0,pause,labview_demo_csv
ARO-01,2639,A_linear,healthy,pause,0.985,0.004,17.1,56.7,0.008,60.0,pause,labview_demo_csv
ARO-01,2640,A_linear,healthy,ascent,1.008,0.644,17.1,56.9,1.161,75.0,ascent,labview_demo_csv
ARO-01,2641,A_linear,healthy,ascent,1.019,0.639,17.2,56.9,1.153,75.0,ascent,labview_demo_csv
ARO-01,2642,A_linear,healthy,ascent,1.017,0.638,17.1,57.2,1.151,75.0,ascent,labview_demo_csv
ARO-01,2643,A_linear,healthy,ascent,0.995,0.639,17.2,57.1,1.153,75.0,ascent,labview_demo_csv
ARO-01,2644,A_linear,healthy,ascent,1.008,0.641,17.2,57.1,1.157,75.0,ascent,labview_demo_csv
ARO-01,2645,A_linear,healthy,ascent,1.033,0.633,17.3,57.1,1.142,75.0,ascent,labview_demo_csv
ARO-01,2646,A_linear,healthy,ascent,1.034,0.641,17.2,56.9,1.157,75.0,ascent,labview_demo_csv
ARO-01,2647,A_linear,healthy,ascent,1.032,0.634,17.2,56.7,1.144,75.0,ascent,labview_demo_csv
ARO-01,2648,A_linear,healthy,ascent,1.038,0.624,17.3,56.5,1.126,75.0,ascent,labview_demo_csv
ARO-01,2649,A_linear,healthy,ascent,1.036,0.641,17.3,56.9,1.156,75.0,ascent,labview_demo_csv
ARO-01,2650,A_linear,healthy,ascent,1.023,0.634,17.5,56.8,1.145,75.0,ascent,labview_demo_csv
ARO-01,2651,A_linear,healthy,ascent,1.020,0.628,17.5,57.0,1.133,75.0,ascent,labview_demo_csv
ARO-01,2652,A_linear,healthy,descent,1.004,0.360,17.5,56.9,0.649,75.0,descent,labview_demo_csv
ARO-01,2653,A_linear,healthy,descent,0.987,0.340,17.4,56.8,0.613,75.0,descent,labview_demo_csv
ARO-01,2654,A_linear,healthy,descent,0.995,0.358,17.4,56.4,0.647,75.0,descent,labview_demo_csv
ARO-01,2655,A_linear,healthy,descent,0.989,0.343,17.3,56.4,0.619,75.0,descent,labview_demo_csv
ARO-01,2656,A_linear,healthy,descent,1.012,0.347,17.3,56.6,0.626,75.0,descent,labview_demo_csv
ARO-01,2657,A_linear,healthy,descent,0.985,0.347,17.4,56.8,0.626,75.0,descent,labview_demo_csv
ARO-01,2658,A_linear,healthy,descent,0.970,0.348,17.4,56.8,0.627,75.0,descent,labview_demo_csv
ARO-01,2659,A_linear,healthy,descent,0.970,0.349,17.5,57.1,0.630,75.0,descent,labview_demo_csv
ARO-01,2660,A_linear,healthy,descent,0.967,0.350,17.3,56.7,0.632,75.0,descent,labview_demo_csv
ARO-01,2661,A_linear,healthy,descent,0.950,0.353,17.2,56.6,0.638,75.0,descent,labview_demo_csv
ARO-01,2662,A_linear,healthy,descent,0.935,0.365,17.2,56.2,0.658,75.0,descent,labview_demo_csv
ARO-01,2663,A_linear,healthy,descent,0.930,0.345,17.1,56.4,0.623,75.0,descent,labview_demo_csv
ARO-01,2664,A_linear,healthy,pause,0.939,0.000,17.1,56.6,0.000,75.0,pause,labview_demo_csv
ARO-01,2665,A_linear,healthy,pause,0.907,0.003,17.1,57.0,0.006,75.0,pause,labview_demo_csv
ARO-01,2666,A_linear,healthy,pause,0.935,0.000,17.1,56.7,0.000,75.0,pause,labview_demo_csv
ARO-01,2667,A_linear,healthy,pause,0.895,0.000,17.1,56.9,0.000,75.0,pause,labview_demo_csv
ARO-01,2668,A_linear,healthy,pause,0.907,0.000,17.1,56.9,0.000,75.0,pause,labview_demo_csv
ARO-01,2669,A_linear,healthy,pause,0.895,0.000,17.1,57.3,0.001,75.0,pause,labview_demo_csv
ARO-01,2670,A_linear,healthy,pause,0.903,0.000,17.0,57.3,0.000,75.0,pause,labview_demo_csv
ARO-01,2671,A_linear,healthy,pause,0.903,0.004,17.0,57.3,0.006,75.0,pause,labview_demo_csv
ARO-01,2672,A_linear,healthy,pause,0.911,0.000,17.0,57.5,0.000,75.0,pause,labview_demo_csv
ARO-01,2673,A_linear,healthy,pause,0.920,0.000,17.1,57.5,0.000,75.0,pause,labview_demo_csv
ARO-01,2674,A_linear,healthy,pause,0.906,0.007,17.0,57.6,0.013,75.0,pause,labview_demo_csv
ARO-01,2675,A_linear,healthy,pause,0.941,0.000,16.9,57.6,0.000,75.0,pause,labview_demo_csv
ARO-01,2676,A_linear,healthy,pause,0.944,0.000,17.0,57.3,0.000,75.0,pause,labview_demo_csv
ARO-01,2677,A_linear,healthy,pause,0.941,0.000,17.0,57.0,0.000,75.0,pause,labview_demo_csv
ARO-01,2678,A_linear,healthy,pause,0.961,0.010,16.9,56.8,0.018,75.0,pause,labview_demo_csv
ARO-01,2679,A_linear,healthy,pause,0.942,0.008,16.8,57.0,0.014,75.0,pause,labview_demo_csv
ARO-01,2680,A_linear,healthy,pause,0.952,0.000,16.8,57.5,0.000,75.0,pause,labview_demo_csv
ARO-01,2681,A_linear,healthy,pause,0.966,0.000,16.7,57.3,0.000,75.0,pause,labview_demo_csv
ARO-01,2682,A_linear,healthy,pause,0.977,0.000,16.7,57.5,0.000,75.0,pause,labview_demo_csv
ARO-01,2683,A_linear,healthy,pause,0.993,0.007,16.8,57.2,0.013,75.0,pause,labview_demo_csv
ARO-01,2684,A_linear,healthy,ascent,0.975,0.637,16.9,57.0,1.149,75.0,ascent,labview_demo_csv
ARO-01,2685,A_linear,healthy,ascent,1.024,0.639,17.0,56.9,1.154,75.0,ascent,labview_demo_csv
ARO-01,2686,A_linear,healthy,ascent,1.017,0.636,17.0,56.8,1.148,75.0,ascent,labview_demo_csv
ARO-01,2687,A_linear,healthy,ascent,1.012,0.630,17.2,57.0,1.136,75.0,ascent,labview_demo_csv
ARO-01,2688,A_linear,healthy,ascent,1.003,0.629,17.2,56.9,1.134,75.0,ascent,labview_demo_csv
ARO-01,2689,A_linear,healthy,ascent,1.031,0.627,17.2,56.7,1.132,75.0,ascent,labview_demo_csv
ARO-01,2690,A_linear,healthy,ascent,1.027,0.637,17.1,56.9,1.150,75.0,ascent,labview_demo_csv
ARO-01,2691,A_linear,healthy,ascent,1.045,0.629,17.2,56.9,1.135,75.0,ascent,labview_demo_csv
ARO-01,2692,A_linear,healthy,ascent,1.008,0.641,17.3,56.6,1.156,75.0,ascent,labview_demo_csv
ARO-01,2693,A_linear,healthy,ascent,1.010,0.631,17.2,56.7,1.138,75.0,ascent,labview_demo_csv
ARO-01,2694,A_linear,healthy,ascent,1.017,0.634,17.1,56.8,1.144,75.0,ascent,labview_demo_csv
ARO-01,2695,A_linear,healthy,ascent,1.017,0.630,17.1,57.0,1.136,75.0,ascent,labview_demo_csv
ARO-01,2696,A_linear,healthy,descent,1.021,0.340,17.1,56.9,0.613,75.0,descent,labview_demo_csv
ARO-01,2697,A_linear,healthy,descent,1.006,0.358,16.9,57.0,0.645,75.0,descent,labview_demo_csv
ARO-01,2698,A_linear,healthy,descent,1.021,0.351,16.9,56.8,0.634,75.0,descent,labview_demo_csv
ARO-01,2699,A_linear,healthy,descent,1.006,0.349,16.8,57.2,0.629,75.0,descent,labview_demo_csv
ARO-01,2700,A_linear,healthy,descent,0.979,0.349,16.8,57.2,0.630,75.0,descent,labview_demo_csv
ARO-01,2701,A_linear,healthy,descent,0.979,0.362,16.8,57.0,0.653,75.0,descent,labview_demo_csv
ARO-01,2702,A_linear,healthy,descent,0.975,0.348,16.8,57.5,0.627,75.0,descent,labview_demo_csv
ARO-01,2703,A_linear,healthy,descent,0.963,0.345,16.9,57.6,0.623,75.0,descent,labview_demo_csv
ARO-01,2704,A_linear,healthy,descent,0.942,0.351,16.8,57.4,0.633,75.0,descent,labview_demo_csv
ARO-01,2705,A_linear,healthy,descent,0.929,0.351,16.8,57.5,0.633,75.0,descent,labview_demo_csv
ARO-01,2706,A_linear,healthy,descent,0.931,0.342,16.8,57.7,0.617,75.0,descent,labview_demo_csv
ARO-01,2707,A_linear,healthy,descent,0.926,0.350,16.8,58.0,0.631,75.0,descent,labview_demo_csv
ARO-01,2708,A_linear,healthy,pause,0.927,0.000,16.9,58.0,0.000,75.0,pause,labview_demo_csv
ARO-01,2709,A_linear,healthy,pause,0.919,0.000,16.8,57.9,0.000,75.0,pause,labview_demo_csv
ARO-01,2710,A_linear,healthy,pause,0.884,0.001,16.8,57.8,0.002,75.0,pause,labview_demo_csv
ARO-01,2711,A_linear,healthy,pause,0.897,0.007,16.9,57.7,0.012,75.0,pause,labview_demo_csv
ARO-01,2712,A_linear,healthy,pause,0.897,0.005,16.8,57.9,0.009,75.0,pause,labview_demo_csv
ARO-01,2713,A_linear,healthy,pause,0.908,0.000,16.7,58.3,0.000,75.0,pause,labview_demo_csv
ARO-01,2714,A_linear,healthy,pause,0.913,0.000,16.7,58.4,0.000,75.0,pause,labview_demo_csv
ARO-01,2715,A_linear,healthy,pause,0.899,0.000,16.6,58.6,0.000,75.0,pause,labview_demo_csv
ARO-01,2716,A_linear,healthy,pause,0.906,0.001,16.8,58.6,0.003,75.0,pause,labview_demo_csv
ARO-01,2717,A_linear,healthy,pause,0.922,0.000,16.8,58.7,0.000,75.0,pause,labview_demo_csv
ARO-01,2718,A_linear,healthy,pause,0.911,0.000,16.6,58.7,0.000,75.0,pause,labview_demo_csv
ARO-01,2719,A_linear,healthy,pause,0.888,0.007,16.6,58.7,0.012,75.0,pause,labview_demo_csv
ARO-01,2720,A_linear,healthy,pause,0.934,0.000,16.6,58.7,0.000,75.0,pause,labview_demo_csv
ARO-01,2721,A_linear,healthy,pause,0.923,0.000,16.5,58.6,0.000,75.0,pause,labview_demo_csv
ARO-01,2722,A_linear,healthy,pause,0.937,0.000,16.5,58.6,0.000,75.0,pause,labview_demo_csv
ARO-01,2723,A_linear,healthy,pause,0.957,0.003,16.5,58.5,0.005,75.0,pause,labview_demo_csv
ARO-01,2724,A_linear,healthy,pause,0.966,0.000,16.4,58.6,0.000,75.0,pause,labview_demo_csv
ARO-01,2725,A_linear,healthy,pause,0.980,0.001,16.5,58.5,0.003,75.0,pause,labview_demo_csv
ARO-01,2726,A_linear,healthy,pause,0.957,0.000,16.6,58.6,0.000,75.0,pause,labview_demo_csv
ARO-01,2727,A_linear,healthy,pause,0.985,0.000,16.5,58.4,0.000,75.0,pause,labview_demo_csv
ARO-01,2728,A_linear,healthy,ascent,0.993,0.701,16.6,58.3,1.265,90.0,ascent,labview_demo_csv
ARO-01,2729,A_linear,healthy,ascent,1.023,0.697,16.7,58.5,1.258,90.0,ascent,labview_demo_csv
ARO-01,2730,A_linear,healthy,ascent,1.004,0.702,16.6,58.8,1.266,90.0,ascent,labview_demo_csv
ARO-01,2731,A_linear,healthy,ascent,1.023,0.698,16.6,58.4,1.260,90.0,ascent,labview_demo_csv
ARO-01,2732,A_linear,healthy,ascent,1.009,0.700,16.7,58.3,1.262,90.0,ascent,labview_demo_csv
ARO-01,2733,A_linear,healthy,ascent,1.019,0.699,16.8,58.2,1.262,90.0,ascent,labview_demo_csv
ARO-01,2734,A_linear,healthy,ascent,1.022,0.701,16.9,58.2,1.264,90.0,ascent,labview_demo_csv
ARO-01,2735,A_linear,healthy,ascent,1.043,0.702,16.9,57.9,1.267,90.0,ascent,labview_demo_csv
ARO-01,2736,A_linear,healthy,ascent,1.034,0.692,16.9,57.9,1.248,90.0,ascent,labview_demo_csv
ARO-01,2737,A_linear,healthy,ascent,1.024,0.700,17.0,57.6,1.263,90.0,ascent,labview_demo_csv
ARO-01,2738,A_linear,healthy,ascent,1.016,0.695,17.0,57.4,1.254,90.0,ascent,labview_demo_csv
ARO-01,2739,A_linear,healthy,ascent,1.024,0.701,17.0,57.7,1.265,90.0,ascent,labview_demo_csv
ARO-01,2740,A_linear,healthy,descent,1.017,0.351,17.1,57.9,0.632,90.0,descent,labview_demo_csv
ARO-01,2741,A_linear,healthy,descent,0.994,0.350,17.1,57.7,0.632,90.0,descent,labview_demo_csv
ARO-01,2742,A_linear,healthy,descent,0.999,0.346,16.9,57.5,0.624,90.0,descent,labview_demo_csv
ARO-01,2743,A_linear,healthy,descent,0.971,0.357,16.9,57.4,0.645,90.0,descent,labview_demo_csv
ARO-01,2744,A_linear,healthy,descent,1.002,0.348,16.8,57.7,0.628,90.0,descent,labview_demo_csv
ARO-01,2745,A_linear,healthy,descent,0.972,0.355,16.8,58.1,0.641,90.0,descent,labview_demo_csv
ARO-01,2746,A_linear,healthy,descent,0.957,0.353,16.8,58.2,0.636,90.0,descent,labview_demo_csv
ARO-01,2747,A_linear,healthy,descent,0.964,0.343,16.7,58.0,0.619,90.0,descent,labview_demo_csv
ARO-01,2748,A_linear,healthy,descent,0.960,0.353,16.6,57.8,0.637,90.0,descent,labview_demo_csv
ARO-01,2749,A_linear,healthy,descent,0.947,0.342,16.6,58.2,0.617,90.0,descent,labview_demo_csv
ARO-01,2750,A_linear,healthy,descent,0.950,0.340,16.6,58.0,0.613,90.0,descent,labview_demo_csv
ARO-01,2751,A_linear,healthy,descent,0.953,0.345,16.6,58.1,0.622,90.0,descent,labview_demo_csv
ARO-01,2752,A_linear,healthy,pause,0.943,0.000,16.6,58.0,0.000,90.0,pause,labview_demo_csv
ARO-01,2753,A_linear,healthy,pause,0.898,0.005,16.6,58.0,0.009,90.0,pause,labview_demo_csv
ARO-01,2754,A_linear,healthy,pause,0.932,0.000,16.5,57.9,0.000,90.0,pause,labview_demo_csv
ARO-01,2755,A_linear,healthy,pause,0.895,0.002,16.6,57.9,0.003,90.0,pause,labview_demo_csv
ARO-01,2756,A_linear,healthy,pause,0.921,0.000,16.6,57.8,0.000,90.0,pause,labview_demo_csv
ARO-01,2757,A_linear,healthy,pause,0.899,0.001,16.6,57.7,0.002,90.0,pause,labview_demo_csv
ARO-01,2758,A_linear,healthy,pause,0.897,0.000,16.5,57.9,0.000,90.0,pause,labview_demo_csv
ARO-01,2759,A_linear,healthy,pause,0.899,0.000,16.4,57.8,0.000,90.0,pause,labview_demo_csv
ARO-01,2760,A_linear,healthy,pause,0.881,0.000,16.3,58.1,0.000,90.0,pause,labview_demo_csv
ARO-01,2761,A_linear,healthy,pause,0.908,0.003,16.4,58.0,0.005,90.0,pause,labview_demo_csv
ARO-01,2762,A_linear,healthy,pause,0.901,0.005,16.3,58.3,0.009,90.0,pause,labview_demo_csv
ARO-01,2763,A_linear,healthy,pause,0.934,0.004,16.3,58.4,0.008,90.0,pause,labview_demo_csv
ARO-01,2764,A_linear,healthy,pause,0.908,0.000,16.4,58.4,0.000,90.0,pause,labview_demo_csv
ARO-01,2765,A_linear,healthy,pause,0.948,0.000,16.2,58.5,0.000,90.0,pause,labview_demo_csv
ARO-01,2766,A_linear,healthy,pause,0.932,0.004,16.2,58.8,0.007,90.0,pause,labview_demo_csv
ARO-01,2767,A_linear,healthy,pause,0.948,0.000,16.2,59.3,0.000,90.0,pause,labview_demo_csv
ARO-01,2768,A_linear,healthy,pause,0.962,0.001,16.2,59.1,0.002,90.0,pause,labview_demo_csv
ARO-01,2769,A_linear,healthy,pause,0.980,0.000,16.2,59.3,0.000,90.0,pause,labview_demo_csv
ARO-01,2770,A_linear,healthy,pause,0.971,0.012,16.2,59.1,0.021,90.0,pause,labview_demo_csv
ARO-01,2771,A_linear,healthy,pause,1.007,0.001,16.2,59.2,0.002,90.0,pause,labview_demo_csv
ARO-01,2772,A_linear,healthy,ascent,1.005,0.702,16.2,59.3,1.267,90.0,ascent,labview_demo_csv
ARO-01,2773,A_linear,healthy,ascent,1.028,0.704,16.3,59.1,1.270,90.0,ascent,labview_demo_csv
ARO-01,2774,A_linear,healthy,ascent,0.998,0.699,16.4,58.9,1.262,90.0,ascent,labview_demo_csv
ARO-01,2775,A_linear,healthy,ascent,1.006,0.694,16.4,58.7,1.251,90.0,ascent,labview_demo_csv
ARO-01,2776,A_linear,healthy,ascent,1.034,0.695,16.5,58.8,1.253,90.0,ascent,labview_demo_csv
ARO-01,2777,A_linear,healthy,ascent,0.994,0.702,16.5,58.6,1.267,90.0,ascent,labview_demo_csv
ARO-01,2778,A_linear,healthy,ascent,1.019,0.694,16.5,58.8,1.252,90.0,ascent,labview_demo_csv
ARO-01,2779,A_linear,healthy,ascent,1.032,0.700,16.6,58.6,1.264,90.0,ascent,labview_demo_csv
ARO-01,2780,A_linear,healthy,ascent,1.009,0.713,16.7,58.7,1.287,90.0,ascent,labview_demo_csv
ARO-01,2781,A_linear,healthy,ascent,1.056,0.701,16.6,58.6,1.266,90.0,ascent,labview_demo_csv
ARO-01,2782,A_linear,healthy,ascent,1.034,0.691,16.6,58.6,1.247,90.0,ascent,labview_demo_csv
ARO-01,2783,A_linear,healthy,ascent,1.008,0.703,16.5,58.5,1.269,90.0,ascent,labview_demo_csv
ARO-01,2784,A_linear,healthy,descent,1.010,0.366,16.4,58.6,0.660,90.0,descent,labview_demo_csv
ARO-01,2785,A_linear,healthy,descent,1.012,0.351,16.5,58.5,0.632,90.0,descent,labview_demo_csv
ARO-01,2786,A_linear,healthy,descent,0.989,0.335,16.6,58.5,0.604,90.0,descent,labview_demo_csv
ARO-01,2787,A_linear,healthy,descent,0.988,0.357,16.5,58.6,0.644,90.0,descent,labview_demo_csv
ARO-01,2788,A_linear,healthy,descent,0.980,0.361,16.5,59.0,0.651,90.0,descent,labview_demo_csv
ARO-01,2789,A_linear,healthy,descent,0.986,0.361,16.4,59.2,0.652,90.0,descent,labview_demo_csv
ARO-01,2790,A_linear,healthy,descent,0.991,0.343,16.4,59.4,0.619,90.0,descent,labview_demo_csv
ARO-01,2791,A_linear,healthy,descent,0.949,0.364,16.4,59.3,0.657,90.0,descent,labview_demo_csv
ARO-01,2792,A_linear,healthy,descent,0.948,0.353,16.4,58.9,0.636,90.0,descent,labview_demo_csv
ARO-01,2793,A_linear,healthy,descent,0.943,0.345,16.5,58.8,0.623,90.0,descent,labview_demo_csv
ARO-01,2794,A_linear,healthy,descent,0.930,0.348,16.4,58.9,0.627,90.0,descent,labview_demo_csv
ARO-01,2795,A_linear,healthy,descent,0.918,0.356,16.4,58.7,0.642,90.0,descent,labview_demo_csv
ARO-01,2796,A_linear,healthy,pause,0.907,0.000,16.3,58.8,0.000,90.0,pause,labview_demo_csv
ARO-01,2797,A_linear,healthy,pause,0.910,0.006,16.3,58.9,0.010,90.0,pause,labview_demo_csv
ARO-01,2798,A_linear,healthy,pause,0.934,0.002,16.2,58.6,0.003,90.0,pause,labview_demo_csv
ARO-01,2799,A_linear,healthy,pause,0.923,0.001,16.1,58.2,0.001,90.0,pause,labview_demo_csv
ARO-01,2800,A_linear,healthy,pause,0.886,0.000,16.0,58.2,0.000,90.0,pause,labview_demo_csv
ARO-01,2801,A_linear,healthy,pause,0.914,0.006,16.1,58.2,0.010,90.0,pause,labview_demo_csv
ARO-01,2802,A_linear,healthy,pause,0.909,0.002,15.9,58.5,0.004,90.0,pause,labview_demo_csv
